widx,source_catalog,FIRST_ID,RA,Dec,z,FR0,FRI,FRII,WAT,NAT,HT,Confused,Double_Double,Diffuse,L_1.4GHz_log,M_{BH},alpha,NVSS_ID,Plate,Julian,Fibre,Host_name,f_name,f_Seq,Other,PosRef,Offset,f_z,Flux_FIRST_1400MHz,Flux_NVSS_1400MHz,Flux_3000MHz,Flux_150MHz,RCl,Size_rad,LAS,OA,Rc,g-r,Mr,Mstar,R_50,D_4000,C,mu_50,eta,Q,n,PCA1,PCA2,L_[OIII],HERG-LERG,Cluster_Name,zCl,f_zCl,Dc,Sep,Dl,r500,RL*500,M500,N500,xmatch_zgated
5051,Lao,J162535.3+141336,246.39658,14.22695,0.43147,False,False,True,True,False,False,False,False,False,25.85,,1.08,,,,,DESI J162535.18+141337.0,,,,,,p,94.68,,41.51,,,337.0,58.0,167.4,165.7,1.79,,,,,,,,,,,,,,WH J162533.3+141449,0.7835,p,2827.0,76.0,584.0,0.507,23.59,1.08,8.0,
5052,Lao,J162537.3+522949,246.40913,52.49631,0.8026,False,False,True,True,False,False,False,False,False,25.75,,0.25,,,,,DESI J162538.19+522946.7,,,,,,p,27.28,,22.5,,,232.0,30.0,107.8,15.6,0.5,,,,,,,,,,,,,,WH J162521.9+522845,0.7649,p,2774.0,161.0,1227.0,0.414,11.74,0.55,8.0,
5053,Lao,J162611.7+545225,246.54207,54.87233,0.34319,False,False,False,True,False,False,False,False,False,25.21,,1.16,,,,,WISEA J162610.09+545220.3,,,,,,s,36.95,,15.25,,,297.0,59.0,126.3,18.5,1.58,,,,,,,,,,,,,,WHL J162601.3+545302,0.3463,s,1410.0,86.0,437.0,0.59,17.2,0.79,8.0,
5054,Lao,J162619.3+605427,246.58053,60.90711,0.64063,False,False,True,True,False,False,False,False,False,25.65,,0.9,,,,,DESI J162619.33+605425.6,,,,,,p,25.36,,12.79,,,191.0,27.0,122.2,11.6,,,,,,,,,,,,,,,WH J162619.3+605426,0.6245,p,2355.0,0.0,0.0,0.469,16.78,0.77,7.0,
5055,Lao,J162636.9+580919,246.65515,58.15491,0.20595,False,False,True,True,False,False,False,False,False,25.8,,0.35,,,,,DESI J162637.24+580917.7,,,,,,p,541.75,,414.42,,,174.0,50.0,157.1,36.2,0.04,,,,,,,,,,,,,,,,,,,,,,,,
5056,Lao,J162640.6+053848,246.66979,5.64466,0.95192,False,False,True,True,False,False,False,False,False,25.7,,0.16,,,,,DESI J162640.75+053840.8,,,,,,p,17.77,,15.68,,,195.0,24.0,119.3,15.0,1.38,,,,,,,,,,,,,,WHL J162647.2+054051,0.479,p,1880.0,162.0,998.0,0.676,22.04,1.01,15.0,
5057,Lao,J162640.6+254349,246.66859,25.72882,0.34922,False,False,False,True,False,False,False,False,False,25.16,,0.93,,,,,DESI J162640.46+254343.7,,,,,,p,33.52,,16.44,,,193.0,38.0,130.2,25.1,1.63,,,,,,,,,,,,,,AMF J162642.4+254349,0.3439,s,1401.0,27.0,136.0,0.626,15.7,0.72,11.0,
5058,Lao,J162712.2+314406,246.79952,31.73314,0.73232,False,False,False,True,False,False,False,False,False,26.43,,0.61,,,,,DESI J162711.89+314359.4,,,,,,s,130.52,,81.86,,,314.0,42.0,127.0,17.4,-0.02,-21.55,,,,,,,,,,,,,,,,,,,,,,,
5059,Lao,J162724.7+501943,246.85228,50.32803,0.43823,False,False,True,True,False,False,False,False,False,25.03,8.88,0.88,,,,,SDSS J162724.54+501940.6,,,,,,s,14.85,,7.61,,,263.0,45.0,157.0,69.1,1.85,-23.4,,,,,,,,,,,,,WHL J162724.6+501941,0.4383,s,1740.0,0.0,0.0,0.586,26.83,1.22,11.0,
5060,Lao,J162730.3+062302,246.87651,6.38398,,False,False,False,False,True,False,False,False,False,,,0.86,,,,,,,,,,,,35.14,,18.27,,,,38.0,36.1,13.3,1.74,,,,,,,,,,,,,,,,,,,,,,,,
5061,Lao,J162735.5+113740,246.89741,11.62737,1.0874,False,False,True,True,False,False,False,False,False,26.38,,0.62,,,,,DESI J162735.38+113738.5,,,,,,p,47.08,,29.4,,,251.0,30.0,141.8,19.7,,,,,,,,,,,,,,,AMF J162731.5+113951,0.5772,s,2205.0,145.0,983.0,0.595,17.57,0.81,12.0,
5062,Lao+Mirabest,J162757.6+334540,246.99182,33.76316,0.16336,False,False,False,True,False,False,False,False,False,24.66,,0.84,J162758+334547,1058.0,52520.0,500.0,WISEA J162758.03+334547.3,a,,,,,s,60.02,57.0,31.56,,2.0,162.0,56.0,126.7,27.5,1.16,,,,,,,,,,,,,,maxBCG J162758.0+334547,0.1663,s,710.0,0.0,0.0,0.706,23.03,1.05,20.0,
5063,Lao,J162806.5+130024,247.02818,13.00426,0.20155,False,False,True,False,True,False,False,False,False,24.56,,0.57,,,,,DESI J162806.76+130015.3,a,,,,,p,31.34,,20.27,,,92.0,27.0,55.1,11.6,1.32,,,,,,,,,,,,,,maxBCG J162807.1+130108,0.2028,p,858.0,53.0,183.0,0.636,25.75,1.17,23.0,
5064,Lao,J162817.4+345934,247.074,34.99145,0.48021,False,False,False,False,True,False,False,False,False,25.44,,1.16,,,,,DESI J162817.76+345929.2,,,,,,p,28.1,,11.6,,,148.0,24.0,79.6,9.7,1.6,,,,,,,,,,,,,,WHL J162817.3+345907,0.6982,s,2579.0,23.0,169.0,0.674,41.24,1.85,13.0,
5065,Lao+Mirabest,J162824.4+230108,247.1024,23.01891,0.20793,False,False,True,True,False,False,False,False,False,25.38,9.33,1.37,J162825+230108,1572.0,53177.0,251.0,WISEA J162824.57+230108.0,,,,,,s,168.02,149.0,59.33,,4.0,193.0,55.0,126.2,19.2,1.35,-23.03,,,,,,,,,,,,,maxBCG J162824.6+230108,0.2079,s,878.0,0.0,0.0,0.797,33.65,1.52,25.0,Y
5066,Lao,J162827.2+401038,247.11455,40.17649,0.35254,False,False,False,True,False,False,False,False,False,25.42,8.37,1.55,,,,,SDSS J162827.49+401035.3,,,,,,s,50.0,,15.34,,,179.0,35.0,125.6,18.1,1.68,-22.77,,,,,,,,,,,,,WHL J162827.1+401026,0.3525,s,1432.0,10.0,51.0,0.808,48.71,2.17,27.0,
5067,Lao,J162827.7+050304,247.11581,5.05017,0.25043,False,True,False,True,False,False,False,False,False,24.67,,0.57,,,,,DESI J162827.80+050300.6,,,,,,p,25.4,,16.51,,,97.0,24.0,103.4,13.1,,,,,,,,,,,,,,,Y21 J162831.2+050034,0.2533,p,1057.0,155.0,634.0,0.75,36.02,1.62,23.0,
5068,Lao,J162838.2+393300,247.15945,39.55135,0.03103,False,False,False,True,False,False,False,False,False,24.95,8.69,2.02,,,,,2MASX J16283827+3933049,j,,,,,s,3605.68,,776.08,,,73.0,114.0,169.4,219.8,,-21.5,,,,,,,,,,,,,AMF J162838.3+393305,0.0312,s,138.0,0.0,0.0,0.999,57.85,2.57,60.0,
5069,Lao,J162842.7+631225,247.18501,63.20765,0.29572,False,False,True,True,False,False,False,False,False,25.22,,1.03,,,,,DESI J162844.40+631227.5,,,,,,p,55.52,,25.37,,,187.0,41.0,158.9,36.1,1.66,,,,,,,,,,,,,,WHY18 J162905.6+631210,0.1432,p,615.0,144.0,376.0,0.491,13.25,0.61,6.0,
5070,Lao,J162843.4+532439,247.18069,53.41014,0.9534,False,False,True,True,False,False,False,False,False,25.54,,0.52,,,,,DESI J162843.37+532436.5,,,,,,p,9.64,,6.49,,,162.0,20.0,132.5,12.2,,,,,,,,,,,,,,,WH J162852.0+532628,0.8511,p,3014.0,135.0,1066.0,0.434,15.82,0.73,6.0,
5071,Lao,J162844.9+345336,247.18623,34.8914,0.32817,False,True,False,False,True,False,False,False,False,25.74,,1.28,,,,,DESI J162844.70+345329.0,,,,,,p,133.3,,50.18,,,308.0,63.0,79.7,12.6,0.98,,,,,,,,,,,,,,maxBCG J162844.7+345349,0.1681,s,717.0,20.0,60.0,0.679,27.58,1.25,19.0,
5072,Lao,J162854.7+202220,247.22873,20.37362,0.8785,False,False,True,True,False,False,False,False,False,25.67,,0.57,,,,,DESI J162854.90+202225.0,,,,,,p,15.23,,9.86,,,231.0,29.0,130.3,35.8,1.08,,,,,,,,,,,,,,,,,,,,,,,,
5073,Lao,J162900.3+583400,247.2514,58.56676,,False,True,False,True,False,False,False,False,False,,,1.02,,,,,,,,,,,,36.85,,16.94,,,,46.0,135.3,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
5074,Lao,J162926.8+595850,247.3618,59.98059,,False,True,False,True,False,False,False,False,False,,,0.62,,,,,,,,,,,,13.42,,8.34,,,,16.0,101.3,15.9,,,,,,,,,,,,,,,,,,,,,,,,,
5075,Lao,J162930.7+613358,247.3771,61.56673,0.46321,False,True,False,True,False,False,False,False,False,25.38,,0.51,,,,,DESI J162930.50+613400.2,,,,,,p,33.7,,22.88,,,169.0,28.0,145.1,20.7,1.29,,,,,,,,,,,,,,,,,,,,,,,,
5076,Lao,J162954.9+451607,247.47912,45.26867,,False,False,True,True,False,False,False,False,False,,,0.64,,,,,,,,,,,,26.52,,16.23,,,,34.0,129.4,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
5077,Lao,J163020.0+184723,247.58218,18.78837,0.48524,False,False,True,True,False,False,False,False,False,25.93,,1.04,,,,,WISEA J163019.72+184718.1,,,,,,s,88.04,,39.88,,,285.0,46.0,131.5,35.0,1.85,,,,,,,,,,,,,,,,,,,,,,,,
5078,Lao,J163024.0+332952,247.60012,33.49801,,False,True,False,True,False,False,False,False,False,,,0.46,,,,,,,,,,,,22.19,,15.63,,,,27.0,117.8,22.5,0.74,,,,,,,,,,,,,,,,,,,,,,,,
5079,Lao,J163029.3+070130,247.62214,7.02515,,False,True,False,True,False,False,False,False,False,,,0.22,,,,,,,,,,,,12.43,,10.54,,,,19.0,152.0,13.2,0.74,,,,,,,,,,,,,,,,,,,,,,,,
5080,Lao,J163032.6+535041,247.63556,53.84495,1.0252,False,False,True,True,False,False,False,False,False,26.33,10.5,0.68,,,,,SDSS J163032.53+535041.8,,,,,,s,45.29,,26.94,,,248.0,30.0,126.3,15.6,1.62,-20.11,,,,,,,,,,,,,Y21 J163033.8+534914,0.6256,s,2358.0,89.0,626.0,0.611,21.13,0.97,6.0,
5081,Lao,J163039.3+630145,247.66306,63.02857,2.3753,False,False,False,True,False,False,False,False,False,27.55,,0.78,,,,,SDSS J163039.12+630143.0,,,,,,s,99.49,,55.01,,,275.0,33.0,148.9,20.3,-0.01,,,,,,,,,,,,,,CFSFDP J163049.3+630159,0.1497,p,642.0,71.0,192.0,0.604,16.6,0.76,8.0,
5082,Lao,J163108.8+202250,247.78555,20.37996,0.41037,False,False,True,True,False,False,False,False,False,26.01,,0.74,,,,,DESI J163108.53+202247.9,,,,,,p,174.51,,99.06,,,186.0,33.0,163.5,16.4,0.68,,,,,,,,,,,,,,,,,,,,,,,,
5083,Lao+Sasmal,J163109.9+053156,247.79277,5.53063,0.15083,False,False,True,True,False,False,False,False,False,24.75,,1.24,,,,,WISEA J163110.26+053150.2,f,,"1, 2, 21",2MASX,,s,81.4,,31.63,,,185.0,68.0,119.8,47.9,1.14,,,,,,,,,,,,,,WHL J163110.3+053150,0.149,p,639.0,0.0,0.0,0.763,32.29,1.46,22.0,Y
5084,Lao,J163115.0+243301,247.8125,24.55051,,False,False,True,True,False,False,False,False,False,,,0.4,,,,,,c,,,,,,9.21,,6.79,,,,22.0,145.5,13.3,,,,,,,,,,,,,,,,,,,,,,,,,
5085,Lao,J163122.4+080336,247.84219,8.05909,0.96427,False,False,True,True,False,False,False,False,False,26.04,,0.49,,,,,DESI J163122.13+080332.7,,,,,,p,30.56,,21.1,,,367.0,45.0,136.3,47.4,2.72,,,,,,,,,,,,,,WH J163125.2+080214,0.7821,p,2823.0,92.0,707.0,0.491,19.17,0.88,7.0,
5086,Sasmal,J163142.4+053523,247.9267917,5.58975,,False,False,True,True,False,False,False,False,False,,,,,,,,,,,,EE,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5087,Lao,J163202.8+212446,248.01199,21.4112,0.23081,False,True,False,True,False,False,False,False,False,24.65,,0.92,,,,,DESI J163202.88+212440.3,,,,,,p,26.83,,13.33,,,110.0,29.0,139.9,28.6,1.36,,,,,,,,,,,,,,maxBCG J163202.9+212440,0.2376,s,996.0,0.0,0.0,0.803,43.96,1.97,23.0,
5088,Lao,J163215.6+093246,248.0644,9.54541,0.67472,False,True,False,True,False,False,False,False,False,26.28,,0.89,,,,,DESI J163215.46+093243.5,,,,,,p,95.86,,48.73,,,225.0,31.0,111.0,14.8,,,,,,,,,,,,,,,WH J163219.1+093340,0.8483,p,3007.0,78.0,615.0,0.57,25.83,1.17,9.0,
5089,Lao,J163310.2+541846,248.29175,54.31139,0.35296,False,True,False,False,True,False,False,False,False,24.66,8.43,0.89,,,,,WISEA J163310.01+541840.9,,,,,,s,10.46,,5.31,,,87.0,17.0,73.2,6.4,1.77,-22.73,,,,,,,,,,,,,,,,,,,,,,,
5090,Lao,J163311.2+360734,248.29529,36.12621,0.16477,False,False,True,True,False,False,False,False,False,24.32,8.33,0.91,,,,,WISEA J163310.87+360734.3,a,,,,,s,26.5,,13.27,,,96.0,33.0,169.1,90.0,1.18,-22.37,,,,,,,,,,,,,maxBCG J163310.9+360734,0.1661,s,709.0,0.0,0.0,0.789,30.42,1.38,26.0,
5091,Lao,J163323.7+424049,248.34838,42.6811,0.51004,False,True,False,True,False,False,False,False,False,25.76,8.43,0.49,,,,,WISEA J163323.61+424051.9,,,,,,s,65.43,,44.89,,,210.0,33.0,150.7,30.5,1.48,-23.18,,,,,,,,,,,,,WH J163323.6+424052,0.51,s,1985.0,0.0,0.0,0.554,12.05,0.56,6.0,
5092,Lao,J163324.3+605809,248.35116,60.96868,0.38451,False,False,True,True,False,False,False,False,False,25.37,,0.79,,,,,DESI J163324.28+605807.3,,,,,,p,45.63,,24.96,,,222.0,41.0,169.0,98.4,,,,,,,,,,,,,,,WH J163324.3+605807,0.4044,p,1620.0,0.0,0.0,0.494,11.51,0.54,6.0,
5093,Lao,J163329.5+555617,248.37293,55.93811,,False,True,False,True,False,False,False,False,False,,,0.43,,,,,,,,,,,,25.4,,18.32,,,,32.0,159.0,25.3,,,,,,,,,,,,,,,,,,,,,,,,,
5094,Lao,J163347.4+514824,248.44765,51.80609,0.33688,False,False,True,True,False,False,False,False,False,25.43,,0.69,,,,,DESI J163347.44+514821.9,,,,,,p,73.44,,43.26,,,194.0,39.0,115.6,14.3,1.37,,,,,,,,,,,,,,,,,,,,,,,,
5095,Lao+Sasmal,J163351.3+171051,248.46302,17.18174,0.35134,False,False,False,True,False,False,False,False,False,25.13,,0.68,,,,,WISEA J163351.12+171054.2,"a,f",,1,SDSS,,s,33.08,,19.69,,,210.0,41.0,131.2,20.6,1.7,,,,,,,,,,,,,,GMBCG J163351.1+171054,0.3513,s,1428.0,0.0,0.0,0.805,44.83,2.0,17.0,Y
5096,Lao+Sasmal,J163402.9+062629,248.50858,6.44417,0.23123,False,True,False,False,True,False,False,False,False,25.24,,1.11,,,,,DESI J163402.06+062639.0,"f,g",c,,2MASX,,p,98.98,,42.59,,,175.0,46.0,73.2,41.5,,,,,,,,,,,,,,,WHY18 J163402.1+062639,0.2525,p,1054.0,0.0,0.0,0.967,74.06,3.26,22.0,
5097,Lao,J163403.3+170300,248.51398,17.05142,0.4763,False,False,True,True,False,False,False,False,False,25.44,,0.73,,,,,WISEA J163403.35+170305.1,,,,,,s,33.2,,19.03,,,245.0,40.0,141.7,32.7,1.98,,,,,,,,,,,,,,WHL J163403.3+170305,0.4794,s,1882.0,0.0,0.0,0.884,70.55,3.11,42.0,
5098,Lao,J163403.5+294132,248.51579,29.69269,0.79891,False,False,True,True,False,False,False,False,False,25.92,,0.68,,,,,DESI J163403.79+294133.7,,,,,,p,31.82,,18.99,,,193.0,25.0,144.0,37.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,
5099,Lao,J163410.9+461800,248.54776,46.3005,0.61148,False,False,True,True,False,False,False,False,False,25.4,,0.64,,,,,DESI J163411.46+461801.8,,,,,,p,18.07,,11.07,,,271.0,39.0,149.2,94.4,0.82,,,,,,,,,,,,,,,,,,,,,,,,
5100,Lao,J163411.7+213946,248.54748,21.6637,0.70946,False,False,True,True,False,False,False,False,False,25.52,,0.56,,,,,DESI J163411.40+213949.3,,,,,,p,17.76,,11.6,,,185.0,25.0,119.4,24.1,2.27,,,,,,,,,,,,,,WH J163411.4+213949,0.6865,p,2544.0,0.0,0.0,0.437,14.9,0.69,7.0,
5101,Lao,J163423.7+341542,248.60096,34.26207,0.49884,False,True,False,True,False,False,False,False,False,25.65,,0.79,,,,,SDSS J163424.23+341543.4,"g,j",,,,,s,48.22,,26.36,,,403.0,64.0,143.5,41.0,1.91,,,,,,,,,,,,,,AMF J163424.2+341543,0.4988,s,1947.0,0.0,0.0,0.742,42.32,1.9,19.0,
5102,Lao,J163426.8+314146,248.61293,31.69515,0.28396,False,False,False,True,False,False,False,False,False,25.13,,0.92,,,,,WISEA J163427.10+314142.5,,,,,,s,50.21,,24.92,,,124.0,28.0,104.8,14.8,1.52,,,,,,,,,,,,,,CFSFDP J163427.1+314143,0.2851,s,1180.0,0.0,0.0,0.644,25.03,1.14,8.0,
5103,Lao,J163508.4+144244,248.78312,14.71042,0.28632,False,False,False,False,True,False,False,False,False,24.95,,0.63,,,,,DESI J163507.95+144237.5,,,,,,p,35.4,,21.92,,,129.0,29.0,37.2,7.5,1.58,,,,,,,,,,,,,,WHL J163507.9+144237,0.2921,s,1206.0,0.0,0.0,1.007,81.11,3.56,35.0,
5104,Lao,J163512.4+444648,248.80106,44.78078,0.8082,False,False,False,True,False,False,False,False,False,26.05,,0.38,,,,,DESI J163512.25+444650.8,c,,,,,p,48.83,,36.46,,,256.0,33.0,147.2,20.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,
5105,Lao,J163516.0+504037,248.81667,50.67719,,False,False,False,True,False,False,False,False,False,,,0.51,,,,,,,,,,,,27.04,,18.33,,,,63.0,166.2,170.8,1.36,,,,,,,,,,,,,,,,,,,,,,,,
5107,Lao+Sasmal,J163516.8+202047,248.82122,20.34684,0.14997,False,True,False,True,False,False,False,False,False,24.71,,0.8,,,,,WISEA J163517.09+202048.6,"a,f",b,1,2MASX,,s,80.63,,43.7,,,140.0,52.0,156.9,48.6,1.25,,,,,,,,,,,,,,maxBCG J163521.5+202153,0.1531,s,656.0,89.0,245.0,0.771,30.07,1.36,26.0,Y
5108,Lao,J163532.0+540649,248.88289,54.11301,0.36434,False,False,False,True,False,False,False,False,False,25.21,,0.67,,,,,WISEA J163531.89+540646.8,,,,,,s,37.09,,22.29,,,220.0,42.0,136.7,30.9,1.85,,,,,,,,,,,,,,CFSFDP J163545.7+540636,0.5117,s,1991.0,122.0,779.0,0.46,13.32,0.62,6.0,
5109,Lao,J163536.5+324654,248.90177,32.78311,0.39196,False,False,False,True,False,False,False,False,False,25.11,,1.13,,,,,DESI J163536.43+324659.2,,,,,,p,21.32,,9.01,,,192.0,35.0,112.2,18.4,1.82,,,,,,,,,,,,,,GMBCG J163536.8+324644,0.3666,s,1484.0,16.0,84.0,0.776,40.5,1.82,17.0,
5110,Lao,J163537.2+074154,248.90682,7.69686,,False,False,False,True,False,False,False,False,False,,,0.8,,,,,DESI J163537.64+074148.7,,,,,,,28.61,,15.59,,,,48.0,115.9,34.1,,,,,,,,,,,,,,,WH J163537.6+074149,0.1451,p,623.0,0.0,0.0,0.697,14.62,0.68,8.0,
5111,Lao,J163541.8+564014,248.92419,56.67064,,False,True,False,True,False,False,False,False,False,,,0.68,,,,,,,,,,,,28.02,,16.67,,,,25.0,131.2,23.2,1.74,,,,,,,,,,,,,,,,,,,,,,,,
5112,Lao+Mirabest,J163604.5+271839,249.0177,27.30808,0.13427,False,False,False,True,False,False,False,False,False,25.37,8.61,1.36,J163604+271829,2948.0,54553.0,163.0,WISEA J163604.24+271829.0,,,,,,s,438.3,363.0,155.08,,4.0,269.0,109.0,130.7,95.0,1.13,-23.15,,,,,,,,,,,,,maxBCG J163604.2+271829,0.135,s,581.0,0.0,0.0,0.798,32.35,1.46,28.0,Y
5113,Lao,J163617.3+491237,249.07428,49.21761,0.13218,False,True,False,False,True,False,False,False,False,25.36,,2.14,,,,,DESI J163617.83+491303.4,,,,,,p,395.65,,77.15,,,212.0,87.0,38.1,136.8,1.11,,,,,,,,,,,,,,maxBCG J163617.8+491303,0.1298,s,559.0,0.0,0.0,0.805,38.99,1.75,18.0,
5114,Lao,J163621.6+130116,249.09066,13.02152,0.85933,False,False,False,True,False,False,False,False,False,25.85,,0.62,,,,,DESI J163621.76+130117.5,,,,,,p,23.26,,14.51,,,213.0,27.0,142.4,24.5,0.99,,,,,,,,,,,,,,,,,,,,,,,,
5115,Lao,J163635.9+454103,249.15085,45.68386,0.25668,False,False,False,True,False,False,False,False,False,25.02,,1.18,,,,,WISEA J163636.20+454101.8,,,,,,s,46.27,,18.79,,,202.0,49.0,160.1,45.5,1.56,,,,,,,,,,,,,,maxBCG J163636.2+454102,0.2819,p,1168.0,0.0,0.0,1.133,107.92,4.7,64.0,
5116,Lao,J163637.2+410733,249.15598,41.12515,0.42737,False,False,False,True,False,False,False,False,False,25.19,,0.53,,,,,WISEA J163637.43+410730.5,,,,,,s,26.05,,17.41,,,138.0,24.0,152.4,18.5,1.72,,,,,,,,,,,,,,WHL J163637.4+410730,0.4273,s,1701.0,0.0,0.0,0.72,39.0,1.75,10.0,
5117,Lao,J163644.4+441151,249.18319,44.19791,0.63281,False,False,True,True,False,False,False,False,False,25.88,,0.88,,,,,WISEA J163643.96+441152.4,,,,,,s,44.54,,22.84,,,254.0,36.0,103.7,12.1,1.94,,,,,,,,,,,,,,WHL J163654.7+441027,0.3715,s,1502.0,144.0,764.0,0.696,30.74,1.39,17.0,
5118,Lao,J163715.2+303551,249.31228,30.59731,0.56461,False,False,False,True,False,False,False,False,False,25.83,8.5,0.56,,,,,WISEA J163714.94+303550.3,,,,,,s,60.58,,39.62,,,154.0,23.0,142.0,16.9,1.79,-23.09,,,,,,,,,,,,,,,,,,,,,,,
5119,Lao,J163802.8+375253,249.50361,37.88327,0.16669,False,True,False,True,False,False,False,False,False,,,,,,,,DESI J163800.87+375259.8,j,,,,,p,654.21,,,,,345.0,117.0,95.2,128.2,1.21,,,,,,,,,,,,,,maxBCG J163800.9+375300,0.1641,s,701.0,0.0,0.0,0.921,51.17,2.28,41.0,
5120,Lao,J163816.8+075558,249.56831,7.93089,0.32666,False,False,True,True,False,False,False,False,False,25.16,,0.72,,,,,DESI J163816.40+075551.2,,,,,,p,41.42,,24.0,,,175.0,36.0,112.2,26.5,1.69,,,,,,,,,,,,,,Y21 J163816.4+075551,0.3232,p,1324.0,0.0,0.0,0.528,15.66,0.72,7.0,
5121,Lao,J163825.9+560423,249.60614,56.07341,0.98763,False,False,False,True,False,False,False,False,False,26.16,,0.6,,,,,DESI J163825.47+560424.3,,,,,,p,35.32,,22.38,,,205.0,25.0,165.6,17.3,,,,,,,,,,,,,,,WH J163822.6+560245,0.8683,p,3061.0,102.0,810.0,0.542,17.28,0.8,6.0,
5122,Lao,J163838.5+434921,249.66279,43.822,0.51672,False,False,False,False,True,False,False,False,False,25.99,,0.82,,,,,WISEA J163839.07+434919.2,,,,,,s,94.27,,50.58,,,275.0,43.0,74.6,9.3,1.95,,,,,,,,,,,,,,WH21 J163839.1+434919,0.5167,s,2007.0,0.0,0.0,0.685,32.89,1.48,13.0,
5123,Lao,J163853.3+384118,249.72195,38.68742,1.0725,False,False,True,True,False,False,False,False,False,27.12,,1.07,,,,,DESI J163853.27+384114.7,,,,,,p,189.57,,83.95,,,292.0,35.0,139.7,22.6,,,,,,,,,,,,,,,,,,,,,,,,,
5124,Lao,J163857.0+564838,249.7387,56.80944,0.2664,False,True,False,True,False,False,False,False,False,24.72,,0.67,,,,,DESI J163857.29+564834.0,,,,,,p,24.2,,14.47,,,106.0,25.0,154.8,17.4,,,,,,,,,,,,,,,Y21 J163857.3+564834,0.2639,p,1098.0,0.0,0.0,0.62,22.79,1.04,10.0,
5125,Lao,J163902.5+493055,249.75619,49.51595,0.31349,False,False,True,False,True,False,False,False,False,25.84,,1.03,,,,,DESI J163901.49+493057.4,,,,,,p,198.43,,90.53,,,185.0,39.0,88.3,14.1,0.59,,,,,,,,,,,,,,,,,,,,,,,,
5126,Lao,J163909.2+542901,249.78548,54.4837,0.75388,False,False,False,False,True,False,False,False,False,25.66,,0.69,,,,,DESI J163908.51+542901.3,,,,,,p,19.61,,11.58,,,159.0,21.0,78.0,6.2,1.76,,,,,,,,,,,,,,,,,,,,,,,,
5127,Lao,J163912.3+171122,249.80056,17.18995,0.4714,False,False,False,True,False,False,False,False,False,25.51,8.42,1.37,,,,,WISEA J163912.13+171123.8,,,,,,s,31.81,,11.21,,,158.0,26.0,120.0,119.8,1.93,-23.1,,,,,,,,,,,,,WHL J163912.1+171124,0.4714,s,1854.0,0.0,0.0,0.62,26.67,1.21,17.0,
5128,Lao,J163918.8+295135,249.83379,29.84894,0.06507,False,False,False,False,True,False,False,False,False,24.6,,1.96,,,,,DESI J163920.11+295056.2,,,,,,p,338.23,,76.12,,,118.0,91.0,42.9,,0.94,,,,,,,,,,,,,,AMF J163920.1+295056,0.0883,s,384.0,0.0,0.0,0.865,38.4,1.72,20.0,
5131,Lao,J163932.1+285428,249.88395,28.90777,,False,False,True,True,False,False,False,False,False,,,1.27,,,,,,,,,,,,48.86,,18.59,,,,52.0,122.3,24.4,,,,,,,,,,,,,,,,,,,,,,,,,
5132,Lao,J163949.1+172300,249.95136,17.3845,0.20342,False,False,False,True,False,False,False,False,False,24.77,,1.51,,,,,DESI J163948.33+172304.2,,,,,,p,41.91,,13.23,,,239.0,69.0,152.8,59.3,1.28,,,,,,,,,,,,,,WH J163949.4+172435,0.6221,s,2347.0,92.0,645.0,0.456,11.9,0.55,7.0,
5133,Lao,J163949.8+244336,249.95741,24.72694,1.5866,False,False,False,True,False,False,False,False,False,27.36,,0.67,,,,,DESI J163949.76+244337.0,,,,,,s,181.62,,109.04,,,234.0,27.0,131.0,9.7,0.42,,,,,,,,,,,,,,Y21 J163950.9+244223,0.9646,p,3312.0,76.0,621.0,0.522,15.82,0.73,8.0,
5134,Lao,J163950.5+473156,249.96396,47.53363,0.61932,False,False,True,True,False,False,False,False,False,26.18,,0.81,,,,,DESI J163951.35+473201.1,,,,,,p,95.74,,51.6,,,525.0,75.0,164.5,88.7,0.41,,,,,,,,,,,,,,WH J163946.2+473122,0.7478,p,2725.0,65.0,491.0,0.485,18.43,0.85,8.0,
5135,Lao,J163953.0+340138,249.96984,34.02807,0.44539,False,False,True,True,False,False,False,False,False,25.65,,0.76,,,,,WISEA J163952.76+340141.0,,,,,,s,62.49,,34.94,,,230.0,39.0,134.2,21.3,1.74,,,,,,,,,,,,,,WHL J163952.4+340331,0.4458,s,1766.0,110.0,651.0,0.885,67.23,2.97,31.0,
5136,Lao,J163958.8+511925,249.99655,51.32525,0.65473,False,False,True,True,False,False,False,False,False,26.07,,1.03,,,,,DESI J163959.17+511930.9,,,,,,p,58.53,,26.79,,,365.0,51.0,141.1,33.8,0.29,,,,,,,,,,,,,,WHL J163952.6+512044,0.2191,p,923.0,96.0,352.0,0.55,9.76,0.5,5.0,
5137,Lao,J164011.4+510714,250.04519,51.11975,0.78647,False,True,False,False,True,False,False,False,False,24.93,,-0.08,,,,,DESI J164010.84+510711.1,,,,,,p,5.17,,5.49,,,107.0,14.0,71.9,53.8,1.8,,,,,,,,,,,,,,,,,,,,,,,,
