RA,Dec,z,FR0,FRI,FRII,WAT,NAT,HT,Confused,Double_Double,Diffuse,"L_rad,t",Size_rad,Mstar,R_50,g-r,D_4000,C,mu_50,M_{BH},eta,Q,n,PCA1,PCA2,L_[OIII],HERG-LERG,Plate,Julian,Fibre,SNVSS,SFIRST,RCl,Offset,FIRST_ID,NVSS_ID
10.530165,22.8309,0.1121,False,True,False,False,False,False,True,False,False,24.72,218.6,,,,,,,,,,,,,,,2367,53763,464,168.0,1.4,4,0.15,J004207.2+224951,J004207+224951
10.575732,23.66537,0.0636,False,False,False,False,False,False,True,False,False,24.0,93.43,,,,,,,,,,,,,,,2367,53763,566,103.9,2.6,4,0.86,J004218.1+233955,J004218+233955
10.593196,23.64715,0.09557,True,False,False,False,False,False,False,False,False,,,10.8,4.162525826616104,1.02,1.8,3.38,8.76311,7.9,-1.099,-1.942,0.301,-0.525,0.626,6.15,0.0,2367,53763,569,128.9,94.4,1,8.18,J004222.3+233849,J004222+233849
9.5439718,16.19923,0.191,False,False,True,False,False,False,False,False,False,25.83,242.71,,,,,,,,,,,,,,,2368,53758,58,687.0,1.2,4,0.6,J003810.5+161157,J003810+161157
9.5126119,16.99145,0.1772,False,True,False,False,False,False,False,False,False,24.75,26.0,,,,,,,,,,,,,,,2368,53758,143,67.0,,2,,,J003803+165929
9.4364644,17.06609,0.1161,False,False,True,False,False,False,True,False,False,24.74,36.46,,,,,,,,,,,,,,,2368,53758,222,163.3,78.6,2,2.79,J003744.7+170357,J003744+170357
9.437558,16.85353,0.212,False,True,False,False,False,False,False,False,False,24.95,23.87,,,,,,,,,,,,,,,2368,53758,235,71.8,20.7,2,0.54,J003745.0+165112,J003745+165112
9.4583659,18.41876,0.2965,False,False,False,False,False,False,False,False,False,25.07,29.58,,,,,,,,,,,,,,,2368,53758,402,45.0,,2,,,J003750+182507
9.5377543,18.07221,0.1474,False,False,True,False,False,False,False,False,False,24.51,138.72,,,,,,,,,,,,,,,2368,53758,561,57.0,4.6,4,0.43,J003809.0+180419,J003809+180419
9.665329,16.78497,0.0486,False,False,False,False,False,False,True,False,False,23.43,82.51,,,,,,,,,,,,,,,2369,53733,46,48.5,3.1,4,0.76,J003839.6+164705,J003839+164705
9.8215576,18.13968,0.328,False,False,True,False,False,False,True,False,False,25.32,40.23,,,,,,,,,,,,,,,2370,53764,194,64.9,,2,,,J003917+180822
9.9449198,18.59654,0.1658,False,True,False,False,False,False,False,False,False,24.66,49.58,,,,,,,,,,,,,,,2371,53762,228,63.0,1.8,2,1.25,J003946.7+183547,J003946+183547
9.9545583,19.11424,0.0904,False,True,False,False,False,False,False,False,False,24.7,131.03,11.17,7.532661673541122,1.04,1.91,3.19,8.61792,8.22,0.517,-0.91,0.301,1.66,-0.339,6.27,0.0,2371,53762,434,251.0,7.6,4,0.14,J003949.0+190651,J003949+190651
10.049183,19.86467,0.1675,False,False,False,False,False,False,False,False,False,25.9,32.31,,,,,,,,,,,,,,,2372,53768,337,1063.8,,2,,,J004011+195152
10.403445,21.0895,0.2172,False,True,False,False,False,False,False,False,False,24.86,25.37,,,,,,,,,,,,,,,2375,53770,362,55.0,28.4,2,0.13,J004136.8+210522,J004136+210522
7.9739558,10.33851,0.3682,False,False,False,False,False,False,False,False,False,25.92,27.4,,,,,,,,,,,,,,,2418,53794,284,198.0,,2,,,J003153+102018
8.0604665,10.84514,0.1423,False,True,False,False,False,False,False,False,False,24.79,82.92,,,,,,,,,,,,,,,2419,54139,419,117.0,,4,,,J003214+105042
8.2455251,12.97148,0.1761,False,False,False,False,False,False,True,False,False,26.1,35.6,,,,,,,,,,,,,,,2420,54086,522,1522.0,530.6,4,2.09,J003258.9+125817,J003258+125817
8.1948975,10.48668,0.277,False,True,False,False,False,False,False,False,False,25.22,64.25,,,,,,,,,,,,,,,2421,54153,472,75.0,,2,,,J003246+102912
8.4179606,12.73467,0.3216,False,False,True,False,False,False,False,False,False,26.08,111.43,,,,,,,,,,,,,,,2422,54096,67,388.0,,4,,,J003340+124404
8.7462901,11.9154,0.2445,False,True,False,False,False,False,False,False,False,25.4,127.55,,,,,,,,,,,,,,,2428,53801,139,147.9,59.0,4,0.35,J003459.1+115455,J003459+115455
8.8784831,15.73515,0.09988,True,False,False,False,False,False,False,False,False,,,11.35,6.411315767891134,1.03,2.01,3.52,8.93793,8.62,0.873,-0.072,1.079,2.503,-0.189,6.09,0.0,2432,54052,283,65.6,26.9,1,0.25,J003530.8+154406,J003530+154406
8.9658508,17.07981,0.3228,False,True,False,True,False,False,False,False,False,25.36,44.82,,,,,,,,,,,,,,,2432,54052,379,73.0,,2,,,J003551+170447
8.8864573,13.31016,0.1259,False,True,False,False,False,False,False,False,False,24.21,42.73,,,,,,,,,,,,,,,2433,53820,299,40.0,13.1,2,1.04,J003532.7+131836,J003532+131836
9.0085724,13.75239,0.1922,False,False,True,False,False,False,True,False,False,24.61,13.59,,,,,,,,,,,,,,,2433,53820,538,40.7,,2,,,J003602+134508
9.0780691,14.91928,0.07665,True,False,False,False,False,False,False,False,False,,,10.57,4.545017732954663,1.0,1.45,2.47,8.45675,0.0,-0.117,-2.95,-99.0,-0.165,-0.927,5.6,0.0,2434,53826,588,200.6,31.9,1,1.83,J003618.7+145509,J003618+145509
9.0605682,17.72886,0.2193,False,False,True,False,False,False,False,False,False,25.28,13.24,,,,,,,,,,,,,,,2435,53828,361,143.2,,2,,,J003614+174343
9.2389008,17.43635,0.3284,False,False,True,False,False,False,True,False,False,25.37,22.34,,,,,,,,,,,,,,,2439,53795,308,72.0,,2,,,J003657+172610
9.3979869,14.28294,0.1414,False,False,True,False,False,False,False,False,False,24.65,17.69,,,,,,,,,,,,,,,2440,53818,155,87.1,,2,,,J003735+141658
10.770524,18.29395,0.3034,False,False,True,False,False,False,False,False,False,25.45,18.35,,,,,,,,,,,,,,,2479,54174,518,102.7,,2,,,J004304+181738
10.90034,22.26113,0.2603,False,False,True,False,False,False,False,False,False,25.18,11.05,,,,,,,,,,,,,,,2481,54086,65,78.3,,2,,,J004336+221540
10.825472,23.45658,0.06309,True,False,False,False,False,False,False,False,False,,,11.09,3.169253226217433,0.98,1.97,3.2,9.28991,8.09,0.82,-1.801,0.954,1.429,-1.16,6.08,0.0,2481,54086,476,119.1,105.5,1,0.37,J004318.1+232723,J004318+232723
10.891844,19.93602,0.3293,False,True,False,False,False,False,True,False,False,25.43,26.73,,,,,,,,,,,,,,,2482,54175,449,81.0,,2,,,J004334+195609
10.890907,20.97665,0.05264,True,False,False,False,False,False,False,False,False,,,11.0,3.178974197781858,1.24,1.94,3.2,9.19725,8.04,-0.6,2.027,0.0,2.309,2.488,5.87,0.0,2484,54144,491,83.4,84.3,1,0.43,J004333.8+205835,J004333+205835
11.072035,19.6912,0.1079,False,True,False,False,False,False,False,False,False,24.55,75.44,,,,,,,,,,,,,,,2485,54176,628,122.0,,4,,,J004417+194128
10.944983,24.71348,0.2552,False,False,True,False,False,False,False,False,False,25.05,8.39,,,,,,,,,,,,,,,2486,53876,386,60.2,38.1,2,2.92,J004346.7+244248,J004346+244248
11.037267,24.49854,0.1443,False,False,True,False,False,False,False,False,False,24.76,42.37,,,,,,,,,,,,,,,2486,53876,555,108.0,48.7,2,2.15,J004408.9+242954,J004408+242954
10.940215,16.74149,0.0946,False,True,False,False,False,False,False,False,False,24.5,100.12,11.39,5.158401067908958,1.06,1.98,3.02,9.16679,8.7,-0.115,-1.38,0.301,0.767,-0.001,6.44,0.0,2487,53852,354,143.6,26.4,4,0.44,J004345.6+164429,J004345+164429
11.031082,16.67742,0.0691,False,False,True,False,False,False,False,False,False,24.9,190.38,11.0,2.73253881443885,1.04,1.93,3.23,9.32869,8.34,1.068,-1.361,0.699,1.931,-1.142,6.76,0.0,2487,53852,502,699.0,7.3,4,0.07,J004407.4+164038,J004407+164038
11.15613,23.91861,0.1869,False,True,False,False,False,False,False,False,False,25.07,57.38,,,,,,,,,,,,,,,2489,53857,159,125.0,18.6,2,1.25,J004437.4+235506,J004437+235506
11.192388,16.43873,0.2165,False,True,False,False,False,False,False,False,False,24.89,93.36,,,,,,,,,,,,,,,2491,53855,133,60.0,10.2,4,0.33,J004446.1+162619,J004446+162619
11.265755,17.60058,0.3126,False,False,True,False,False,False,False,False,False,25.08,31.61,,,,,,,,,,,,,,,2491,53855,637,41.1,6.4,2,2.52,J004503.7+173602,J004503+173602
11.168038,21.42241,0.4365,False,False,False,False,False,False,True,False,False,25.47,24.94,,,,,,,,,,,,,,,2492,54178,275,47.0,,2,,,J004440+212520
11.26866,24.93912,0.2529,False,False,True,False,False,False,False,False,False,24.97,30.09,,,,,,,,,,,,,,,2493,54115,456,50.9,,2,,,J004504+245620
11.378346,21.55833,0.1912,False,False,True,False,False,False,False,False,False,24.82,9.78,,,,,,,,,,,,,,,2496,54178,155,67.5,,2,,,J004530+213329
11.490038,21.02052,0.1076,False,True,False,False,False,False,True,False,False,24.84,82.14,,,,,,,,,,,,,,,2500,54178,94,243.0,37.0,4,1.4,J004557.6+210113,J004557+210113
11.540602,23.75376,0.1501,False,True,False,False,False,False,True,False,False,24.69,31.74,,,,,,,,,,,,,,,2501,54084,93,83.0,25.3,2,2.67,J004609.7+234513,J004609+234513
11.469398,25.32075,0.4866,False,False,True,False,False,False,True,False,False,26.3,8.51,,,,,,,,,,,,,,,2501,54084,333,247.3,,2,,,J004552+251914
11.513565,25.4099,0.1446,False,True,False,True,False,False,False,False,False,24.61,45.12,,,,,,,,,,,,,,,2501,54084,414,76.0,,2,,,J004603+252435
11.547259,24.81592,0.3012,False,True,False,False,False,False,True,False,False,25.19,31.13,,,,,,,,,,,,,,,2501,54084,511,57.0,11.3,2,0.14,J004611.3+244857,J004611+244857
11.501734,19.74556,0.3174,False,False,True,False,False,False,False,False,False,25.49,19.78,,,,,,,,,,,,,,,2502,54180,397,103.0,,2,,,J004600+194444
11.524755,16.39344,0.1724,False,True,False,False,False,True,False,False,False,24.74,26.07,,,,,,,,,,,,,,,2503,53856,283,69.0,4.1,2,0.6,J004605.9+162336,J004605+162336
11.661129,24.40166,0.184,False,False,True,False,False,False,False,False,False,24.75,148.74,,,,,,,,,,,,,,,2505,53856,152,62.0,0.9,4,0.38,J004638.6+242405,J004638+242405
11.740292,25.23547,0.1776,False,True,False,False,False,False,False,False,False,24.78,89.84,,,,,,,,,,,,,,,2505,53856,607,71.6,3.2,4,2.05,J004657.6+251407,J004657+251407
11.647291,20.65511,0.1806,False,True,False,False,False,False,False,False,False,24.83,26.43,,,,,,,,,,,,,,,2506,54179,373,77.0,24.4,2,0.47,J004635.3+203918,J004635+203918
11.700713,21.7532,0.1299,False,False,True,False,False,False,False,False,False,24.56,16.0,,,,,,,,,,,,,,,2507,53876,157,83.8,,2,,,J004648+214511
11.729007,22.48523,0.1808,False,False,True,False,False,False,True,False,False,24.65,137.16,,,,,,,,,,,,,,,2507,53876,542,51.1,1.5,4,0.63,J004654.9+222906,J004654+222906
11.675986,16.66134,0.2031,False,False,True,False,False,False,True,False,False,25.52,8.67,,,,,,,,,,,,,,,2508,53875,236,293.6,,2,,,J004642+163940
11.779626,23.46968,0.177,False,True,False,False,False,False,True,False,False,25.01,19.76,,,,,,,,,,,,,,,2510,53877,224,122.0,,2,,,J004707+232810
11.834364,25.65719,0.1561,False,True,False,False,False,False,True,False,False,24.88,128.69,,,,,,,,,,,,,,,2510,53877,594,119.5,38.0,4,0.1,J004720.2+253925,J004720+253925
11.793572,20.86201,0.1313,False,False,True,False,False,False,True,False,False,24.63,87.61,,,,,,,,,,,,,,,2511,53882,189,96.5,,4,,,J004710+205143
11.917068,16.56087,0.2946,False,False,True,False,False,False,False,False,False,25.06,20.87,,,,,,,,,,,,,,,2512,53877,100,44.6,,2,,,J004740+163339
11.858624,16.52398,0.1192,False,True,False,False,False,False,False,False,False,24.24,72.15,,,,,,,,,,,,,,,2512,53877,257,49.1,4.2,4,0.69,J004726.0+163126,J004726+163126
11.868792,21.39184,0.1721,False,False,False,False,False,False,False,False,False,25.21,95.21,,,,,,,,,,,,,,,2513,54141,245,206.0,,4,,,J004728+212330
11.802958,21.88669,0.1743,False,True,False,False,False,False,False,False,False,24.78,62.18,,,,,,,,,,,,,,,2513,54141,307,74.0,15.6,2,1.03,J004712.7+215312,J004712+215312
11.887996,23.51162,0.258,False,False,True,False,False,False,True,False,False,25.42,48.23,,,,,,,,,,,,,,,2513,54141,364,139.0,,2,,,J004733+233041
15.791554,14.94916,0.085,False,True,False,False,False,False,False,False,False,24.51,68.48,11.3,4.337950833010075,1.03,1.85,3.15,9.22725,8.16,-0.752,-0.939,0.301,0.407,0.882,6.25,0.0,2518,54243,135,183.0,9.6,2,0.76,J010309.9+145656,J010309+145656
15.843011,12.01135,0.304,False,True,False,False,False,False,False,False,False,25.15,36.78,,,,,,,,,,,,,,,2519,54570,122,51.0,25.0,2,0.65,J010322.3+120040,J010322+120040
15.861195,10.59685,0.3662,False,False,True,False,False,False,False,False,False,26.32,143.91,,,,,,,,,,,,,,,2520,54584,127,495.0,4.3,4,0.21,J010326.6+103548,J010326+103548
15.895981,15.50378,0.1309,False,True,False,True,False,False,False,False,False,24.7,64.3,,,,,,,,,,,,,,,2521,54538,345,114.0,12.6,2,0.71,J010335.0+153013,J010335+153013
15.963783,16.31019,0.037,False,True,False,False,False,False,False,False,False,23.55,27.7,,,,,,,,,,,,,,,2521,54538,566,113.4,34.6,2,0.43,J010351.3+161836,J010351+161836
16.009752,13.18721,0.1405,False,False,True,False,False,False,False,False,False,25.06,10.81,,,,,,,,,,,,,,,2522,54570,558,225.7,,2,,,J010402+131113
15.946349,10.63271,0.2021,False,False,True,False,False,False,True,False,False,25.64,43.49,,,,,,,,,,,,,,,2523,54572,277,389.7,39.8,2,0.91,J010347.1+103757,J010347+103757
16.223956,12.17892,0.234,False,False,True,False,False,False,False,False,False,24.83,11.5,,,,,,,,,,,,,,,2528,54571,374,43.9,,2,,,J010453+121044
16.269578,9.11538,0.1721,False,True,False,False,False,False,False,False,False,25.07,50.46,,,,,,,,,,,,,,,2529,54585,210,149.0,,2,,,J010504+090655
16.236363,8.96043,0.2279,False,True,False,False,False,True,False,False,False,24.95,77.36,,,,,,,,,,,,,,,2529,54585,289,61.0,27.2,4,0.96,J010456.7+085737,J010456+085737
16.281438,9.44325,0.2025,False,True,False,False,False,False,True,False,False,25.36,59.55,,,,,,,,,,,,,,,2529,54585,443,203.0,,2,,,J010507+092635
16.300993,12.19239,0.3934,False,False,False,False,False,False,True,False,False,25.63,74.16,,,,,,,,,,,,,,,2530,53881,305,86.1,4.2,4,1.04,J010512.2+121132,J010512+121132
16.39572,11.18694,0.1971,False,True,False,False,False,False,False,False,False,24.68,88.85,,,,,,,,,,,,,,,2531,54572,370,45.7,4.2,4,2.27,J010534.9+111112,J010534+111112
16.410104,11.17282,0.1973,False,False,True,False,False,False,False,False,False,24.89,81.24,,,,,,,,,,,,,,,2531,54572,415,74.0,,4,,,J010538+111022
16.530839,8.88542,0.3271,False,True,False,False,False,False,False,False,False,25.72,54.19,,,,,,,,,,,,,,,2532,54589,16,163.0,,2,,,J010607+085307
8.2746913,8.9635,0.2554,False,False,True,False,False,False,False,False,False,25.4,17.74,,,,,,,,,,,,,,,2571,54055,216,134.6,,2,,,J003305+085748
8.4524241,9.3843,0.3721,False,False,True,False,False,False,False,False,False,25.67,18.0,,,,,,,,,,,,,,,2572,54056,202,107.8,,2,,,J003348+092303
8.7560059,11.43182,0.06624,True,False,False,False,False,False,False,False,False,,,11.46,6.909104004641489,1.15,1.86,3.01,8.98298,8.44,-0.405,-1.894,0.301,0.18,-0.022,6.15,0.0,2574,54084,331,175.4,168.8,1,1.95,J003501.4+112554,J003501+112554
9.0352498,11.00898,0.3496,False,True,False,False,False,False,False,False,False,25.18,48.53,,,,,,,,,,,,,,,2575,54085,102,40.0,,2,,,J003608+110032
9.1929891,12.92726,0.0495,False,False,True,False,False,False,True,False,False,24.35,42.11,11.02,5.354193994729265,1.08,1.97,3.22,8.76443,7.94,-1.15,-1.018,0.0,-0.028,1.222,6.0,0.0,2576,54086,525,394.6,,2,,,J003646+125538
9.3504079,11.49595,0.1601,False,True,False,False,False,False,False,False,False,24.56,234.65,,,,,,,,,,,,,,,2577,54086,54,53.5,14.9,4,0.84,J003724.0+112945,J003724+112945
9.3527079,12.9899,0.1825,False,True,False,True,False,False,False,False,False,24.79,90.38,,,,,,,,,,,,,,,2577,54086,552,69.0,18.5,4,0.99,J003724.6+125923,J003724+125923
9.401888,13.21664,0.0801,False,True,False,False,False,False,False,False,False,24.07,57.09,10.29,5.230191132375075,0.97,2.02,3.34,8.05478,7.06,1.737,2.364,-99.0,4.786,0.41,5.4,0.0,2578,54093,398,76.0,,2,,,J003736+131259
9.5314697,12.86127,0.2725,False,False,True,False,False,False,False,False,False,25.27,61.83,,,,,,,,,,,,,,,2578,54093,632,87.0,,4,,,J003807+125140
9.5766154,14.34491,0.3347,False,False,True,False,False,False,False,False,False,25.66,31.54,,,,,,,,,,,,,,,2579,54068,6,135.0,,2,,,J003818+142041
9.9297496,14.93005,0.3406,False,True,False,False,False,False,False,False,False,25.32,110.07,,,,,,,,,,,,,,,2584,54153,469,59.0,3.0,4,2.2,J003943.1+145548,J003943+145548
10.027852,13.98585,0.3874,False,False,True,False,False,False,True,False,False,25.53,35.21,,,,,,,,,,,,,,,2586,54169,318,72.0,1.7,2,0.68,J004006.6+135909,J004006+135909
10.159918,18.43376,0.1165,False,True,False,True,False,False,False,False,False,24.69,76.29,,,,,,,,,,,,,,,2587,54138,377,144.5,58.7,4,0.3,J004038.3+182601,J004038+182601
10.281123,17.16678,0.3738,False,False,True,False,False,False,False,False,False,25.45,37.25,,,,,,,,,,,,,,,2587,54138,636,64.9,,2,,,J004107+171000
10.202003,16.32386,0.2592,False,False,False,False,False,False,True,False,False,25.01,202.4,,,,,,,,,,,,,,,2588,54174,389,53.0,35.6,4,0.36,J004048.4+161925,J004048+161925
10.29239,16.28513,0.2041,False,False,True,False,False,False,True,False,False,24.73,60.96,,,,,,,,,,,,,,,2588,54174,591,47.0,1.8,4,0.44,J004110.1+161706,J004110+161706
10.353222,18.63639,0.1196,False,True,False,False,False,False,False,False,False,24.46,176.33,,,,,,,,,,,,,,,2589,54174,524,81.0,,4,,,J004124+183811
10.365743,14.7254,0.1111,False,False,True,False,False,False,False,False,False,25.1,115.64,,,,,,,,,,,,,,,2590,54175,234,412.0,,4,,,J004127+144331
10.630262,15.68984,0.1957,False,False,True,False,False,False,False,False,False,25.18,55.79,,,,,,,,,,,,,,,2594,54177,178,146.6,,2,,,J004231+154123
12.100986,16.44304,0.3036,False,True,False,False,False,False,False,False,False,25.41,73.76,,,,,,,,,,,,,,,2595,54207,45,94.0,,2,,,J004824+162634
12.394092,16.744,0.1151,False,True,False,False,False,False,True,False,False,24.16,183.63,,,,,,,,,,,,,,,2597,54231,57,43.2,9.1,4,0.59,J004934.5+164438,J004934+164438
12.262174,17.15491,0.09517,True,False,False,False,False,False,False,False,False,,,11.85,10.499761434438469,1.03,1.99,2.86,9.00946,8.91,-0.198,-1.433,0.477,0.654,0.049,6.37,0.0,2597,54231,314,460.0,117.2,1,2.92,J004902.9+170917,J004902+170917
12.412985,18.42559,0.169,False,True,False,False,False,False,True,False,False,24.64,14.13,,,,,,,,,,,,,,,2598,54232,336,58.0,,2,,,J004939+182532
12.651426,17.74933,0.06543,True,False,False,False,False,False,False,False,False,,,11.36,6.517307926508957,0.98,1.9,3.24,8.93368,8.39,1.123,0.076,0.602,2.834,-0.345,5.93,0.0,2599,54234,551,87.4,70.9,1,1.25,J005036.3+174457,J005036+174457
12.693318,16.3427,0.0702,False,True,False,False,False,False,False,False,False,24.29,110.34,11.32,3.9526814574840943,1.04,1.95,3.31,9.32804,8.87,0.189,0.415,0.301,2.124,0.765,6.38,0.0,2600,54243,121,165.0,46.8,4,0.42,J005046.3+162033,J005046+162033
12.656071,17.1993,0.0702,False,True,False,False,False,False,False,False,False,24.12,63.35,11.42,8.282698529275374,1.04,2.0,3.19,8.78548,8.6,0.952,-0.502,0.845,2.325,-0.521,5.95,0.0,2600,54243,196,113.0,31.9,2,0.9,J005037.4+171157,J005037+171157
12.902779,18.09464,0.4196,False,False,True,False,False,False,False,False,False,25.99,10.15,,,,,,,,,,,,,,,2601,54144,602,170.9,,2,,,J005136+180540
13.156998,16.46285,0.1817,False,False,True,False,False,False,False,False,False,25.35,11.43,,,,,,,,,,,,,,,2603,54479,5,251.1,,2,,,J005237+162746
13.043675,16.4671,0.4956,False,False,True,False,False,False,False,False,False,25.97,8.27,,,,,,,,,,,,,,,2603,54479,299,111.1,,2,,,J005210+162801
13.316267,16.31616,0.0851,False,True,False,False,False,False,False,False,False,24.46,60.62,11.33,5.665257315700396,1.02,2.02,3.34,9.02538,8.55,0.102,0.118,0.477,1.864,0.675,5.9,0.0,2604,54484,13,165.0,22.0,2,0.52,J005315.9+161858,J005315+161858
13.305528,17.18456,0.2087,False,False,True,False,False,False,False,False,False,25.13,16.4,,,,,,,,,,,,,,,2604,54484,591,114.2,,2,,,J005313+171104
13.44703,16.83001,0.0799,False,True,False,False,False,False,True,False,False,23.8,26.06,11.3,5.159782902403386,1.0,1.99,3.26,9.07656,8.59,-0.602,-2.249,0.301,-0.223,-0.04,6.02,0.0,2605,54484,32,41.0,,2,,,J005347+164948
13.51829,16.51105,0.3914,False,True,False,False,False,False,False,False,False,25.44,38.15,,,,,,,,,,,,,,,2606,54154,176,56.4,,2,,,J005404+163039
13.651152,16.3478,0.2277,False,True,False,False,False,False,True,False,False,24.94,53.71,,,,,,,,,,,,,,,2607,54184,195,60.2,4.0,2,0.29,J005436.2+162052,J005436+162052
12.258991,18.71372,0.1798,False,True,False,False,False,False,True,False,False,24.96,25.44,,,,,,,,,,,,,,,2610,54476,205,106.0,,2,,,J004902+184249
12.368594,20.99347,0.1085,False,True,False,False,False,False,False,False,False,24.54,48.29,,,,,,,,,,,,,,,2611,54477,411,118.0,8.1,2,0.31,J004928.4+205936,J004928+205936
12.554646,19.48066,0.2282,False,True,False,False,False,False,False,False,False,25.15,49.17,,,,,,,,,,,,,,,2612,54480,64,98.0,,2,,,J005013+192850
12.743248,19.65002,0.2221,False,False,True,False,False,False,True,False,False,24.81,43.78,,,,,,,,,,,,,,,2614,54481,189,47.0,7.2,2,0.32,J005058.3+193900,J005058+193900
13.001942,19.96468,0.08528,True,False,False,False,False,False,False,False,False,,,11.4,7.8530011878430654,1.0,2.01,3.04,8.81175,8.48,0.205,-0.747,0.602,1.453,0.062,5.89,0.0,2615,54483,628,77.8,77.6,1,1.48,J005200.4+195752,J005200+195752
